<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,D,20160826,000000,1.12846,1.13403,1.11814,1.11945,0,0
EURUSD,D,20160829,000000,1.11864,1.12078,1.11582,1.11872,0,0
EURUSD,D,20160830,000000,1.11869,1.11924,1.11322,1.11443,0,0
EURUSD,D,20160831,000000,1.11443,1.11655,1.11239,1.11579,0,0
EURUSD,D,20160901,000000,1.11579,1.12051,1.11277,1.11964,0,0
EURUSD,D,20160902,000000,1.11965,1.12521,1.11505,1.11567,0,0
EURUSD,D,20160905,000000,1.1155,1.11825,1.11402,1.11474,0,0
EURUSD,D,20160906,000000,1.11473,1.12632,1.11409,1.12488,0,0
EURUSD,D,20160907,000000,1.12494,1.12699,1.12295,1.12393,0,0
EURUSD,D,20160908,000000,1.12393,1.13263,1.12351,1.12648,0,0
EURUSD,D,20160909,000000,1.12647,1.12847,1.11992,1.12264,0,0
EURUSD,D,20160912,000000,1.12349,1.12674,1.12108,1.12352,0,0
EURUSD,D,20160913,000000,1.12352,1.12593,1.12041,1.12166,0,0
EURUSD,D,20160914,000000,1.12166,1.1274,1.12125,1.12493,0,0
EURUSD,D,20160915,000000,1.12495,1.12834,1.12194,1.12442,0,0
EURUSD,D,20160916,000000,1.12442,1.125,1.11497,1.11537,0,0
EURUSD,D,20160919,000000,1.11537,1.11978,1.11511,1.11753,0,0
EURUSD,D,20160920,000000,1.11752,1.12117,1.11502,1.11522,0,0
EURUSD,D,20160921,000000,1.1152,1.11951,1.11234,1.1191,0,0
EURUSD,D,20160922,000000,1.1191,1.12572,1.1185,1.12076,0,0
EURUSD,D,20160923,000000,1.12077,1.12406,1.1194,1.12304,0,0
EURUSD,D,20160926,000000,1.12287,1.12791,1.12213,1.12523,0,0
EURUSD,D,20160927,000000,1.12524,1.12585,1.11912,1.12185,0,0
EURUSD,D,20160928,000000,1.12183,1.12369,1.1182,1.12162,0,0
EURUSD,D,20160929,000000,1.12164,1.12501,1.1197,1.12196,0,0
EURUSD,D,20160930,000000,1.12196,1.12502,1.11535,1.12332,0,0
EURUSD,D,20161003,000000,1.12407,1.12437,1.12053,1.12114,0,0
EURUSD,D,20161004,000000,1.12116,1.12388,1.11381,1.1204,0,0
EURUSD,D,20161005,000000,1.12042,1.12333,1.11899,1.12077,0,0
EURUSD,D,20161006,000000,1.12068,1.12126,1.11403,1.11476,0,0
EURUSD,D,20161007,000000,1.11475,1.12044,1.11046,1.11985,0,0
EURUSD,D,20161010,000000,1.11914,1.12002,1.11316,1.1138,0,0
EURUSD,D,20161011,000000,1.11385,1.11425,1.10497,1.10542,0,0
EURUSD,D,20161012,000000,1.10544,1.10678,1.10047,1.10086,0,0
EURUSD,D,20161013,000000,1.10085,1.10586,1.09856,1.10549,0,0
EURUSD,D,20161014,000000,1.10548,1.10578,1.09712,1.09723,0,0
EURUSD,D,20161017,000000,1.09695,1.10079,1.09641,1.09997,0,0
EURUSD,D,20161018,000000,1.09987,1.10264,1.09703,1.09778,0,0
EURUSD,D,20161019,000000,1.09786,1.10048,1.09552,1.09743,0,0
EURUSD,D,20161020,000000,1.09743,1.10391,1.09162,1.09245,0,0
EURUSD,D,20161021,000000,1.09251,1.09298,1.08598,1.08801,0,0
EURUSD,D,20161024,000000,1.08808,1.08997,1.08598,1.08754,0,0
EURUSD,D,20161025,000000,1.08754,1.09048,1.08513,1.08885,0,0
EURUSD,D,20161026,000000,1.08884,1.09459,1.08746,1.09073,0,0
EURUSD,D,20161027,000000,1.09073,1.09423,1.08828,1.0898,0,0
EURUSD,D,20161028,000000,1.08968,1.09912,1.08932,1.09838,0,0
EURUSD,D,20161031,000000,1.09783,1.09864,1.09363,1.09724,0,0
EURUSD,D,20161101,000000,1.09724,1.1069,1.09601,1.10563,0,0
EURUSD,D,20161102,000000,1.10563,1.11231,1.10497,1.10981,0,0
EURUSD,D,20161103,000000,1.10981,1.11259,1.106,1.11055,0,0
EURUSD,D,20161104,000000,1.11068,1.11412,1.10801,1.11394,0,0
EURUSD,D,20161107,000000,1.10845,1.11103,1.10278,1.10427,0,0
EURUSD,D,20161108,000000,1.10433,1.10666,1.10091,1.10131,0,0
EURUSD,D,20161109,000000,1.10131,1.12962,1.09075,1.092,0,0
EURUSD,D,20161110,000000,1.09214,1.09529,1.08654,1.0886,0,0
EURUSD,D,20161111,000000,1.08862,1.09233,1.08307,1.08472,0,0
EURUSD,D,20161114,000000,1.08386,1.08399,1.07094,1.07437,0,0
EURUSD,D,20161115,000000,1.07438,1.08165,1.07143,1.07241,0,0
EURUSD,D,20161116,000000,1.07241,1.07595,1.06665,1.07006,0,0
EURUSD,D,20161117,000000,1.07007,1.07449,1.06202,1.06262,0,0
EURUSD,D,20161118,000000,1.06265,1.06427,1.05697,1.05947,0,0
EURUSD,D,20161121,000000,1.05879,1.06492,1.05792,1.06315,0,0
EURUSD,D,20161122,000000,1.06315,1.06579,1.05839,1.06275,0,0
EURUSD,D,20161123,000000,1.06275,1.06436,1.05267,1.05524,0,0
EURUSD,D,20161124,000000,1.05509,1.05855,1.05192,1.05573,0,0
EURUSD,D,20161125,000000,1.05574,1.06273,1.05388,1.05929,0,0
EURUSD,D,20161128,000000,1.05993,1.06855,1.0564,1.06132,0,0
EURUSD,D,20161129,000000,1.0611,1.066,1.0565,1.06487,0,0
EURUSD,D,20161130,000000,1.06487,1.06667,1.05531,1.05964,0,0
EURUSD,D,20161201,000000,1.05964,1.06684,1.05848,1.06589,0,0
EURUSD,D,20161202,000000,1.06593,1.06898,1.06254,1.06651,0,0
EURUSD,D,20161205,000000,1.05336,1.07963,1.05067,1.07583,0,0
EURUSD,D,20161206,000000,1.07583,1.0785,1.06984,1.07176,0,0
EURUSD,D,20161207,000000,1.07192,1.07677,1.07101,1.07576,0,0
EURUSD,D,20161208,000000,1.07576,1.08738,1.05979,1.06134,0,0
EURUSD,D,20161209,000000,1.06134,1.06297,1.05311,1.05586,0,0
EURUSD,D,20161212,000000,1.05466,1.06514,1.05256,1.06401,0,0
EURUSD,D,20161213,000000,1.06402,1.06667,1.06041,1.06256,0,0
EURUSD,D,20161214,000000,1.06256,1.06697,1.04979,1.05283,0,0
EURUSD,D,20161215,000000,1.05268,1.05268,1.03668,1.04206,0,0
EURUSD,D,20161216,000000,1.04206,1.04722,1.0401,1.04428,0,0
EURUSD,D,20161219,000000,1.04469,1.04796,1.03926,1.04018,0,0
EURUSD,D,20161220,000000,1.0401,1.04181,1.03524,1.03903,0,0
EURUSD,D,20161221,000000,1.03905,1.0451,1.03829,1.04287,0,0
EURUSD,D,20161222,000000,1.04275,1.04991,1.04245,1.04355,0,0
EURUSD,D,20161223,000000,1.04356,1.04681,1.04268,1.04479,0,0
EURUSD,D,20161227,000000,1.04546,1.04633,1.04331,1.04588,0,0
EURUSD,D,20161228,000000,1.04586,1.04799,1.03724,1.04191,0,0
EURUSD,D,20161229,000000,1.0419,1.04939,1.04144,1.04926,0,0
EURUSD,D,20161230,000000,1.04926,1.06512,1.04852,1.05248,0,0
EURUSD,D,20170102,000000,1.05158,1.05265,1.04506,1.04631,0,0
EURUSD,D,20170103,000000,1.04631,1.04903,1.03408,1.04095,0,0
EURUSD,D,20170104,000000,1.04108,1.04993,1.03898,1.04876,0,0
EURUSD,D,20170105,000000,1.04871,1.0615,1.0481,1.06021,0,0
EURUSD,D,20170106,000000,1.06024,1.0613,1.05251,1.05346,0,0
EURUSD,D,20170109,000000,1.05334,1.05888,1.05111,1.05844,0,0
EURUSD,D,20170110,000000,1.05844,1.06268,1.0551,1.05576,0,0
EURUSD,D,20170111,000000,1.05548,1.06223,1.04547,1.05839,0,0
EURUSD,D,20170112,000000,1.05838,1.06846,1.05718,1.06131,0,0
EURUSD,D,20170113,000000,1.06134,1.0674,1.05971,1.06376,0,0
EURUSD,D,20170116,000000,1.06227,1.06359,1.058,1.05982,0,0
EURUSD,D,20170117,000000,1.05982,1.07186,1.05981,1.07113,0,0
EURUSD,D,20170118,000000,1.0711,1.0713,1.06291,1.06334,0,0
EURUSD,D,20170119,000000,1.06335,1.06767,1.05904,1.06602,0,0
EURUSD,D,20170120,000000,1.06596,1.07094,1.06254,1.06966,0,0
EURUSD,D,20170123,000000,1.07035,1.07723,1.07035,1.07722,0,0
EURUSD,D,20170124,000000,1.07716,1.07738,1.07204,1.07312,0,0
EURUSD,D,20170125,000000,1.07314,1.07697,1.07115,1.07502,0,0
EURUSD,D,20170126,000000,1.0749,1.07657,1.06577,1.06797,0,0
EURUSD,D,20170127,000000,1.06811,1.07248,1.06585,1.06964,0,0
EURUSD,D,20170130,000000,1.07138,1.07401,1.06205,1.07013,0,0
EURUSD,D,20170131,000000,1.07009,1.08113,1.06848,1.07964,0,0
EURUSD,D,20170201,000000,1.07962,1.08073,1.0736,1.07673,0,0
EURUSD,D,20170202,000000,1.07671,1.08285,1.07564,1.07619,0,0
EURUSD,D,20170203,000000,1.07609,1.07972,1.07138,1.07791,0,0
EURUSD,D,20170206,000000,1.07848,1.07885,1.07061,1.07482,0,0
EURUSD,D,20170207,000000,1.07482,1.07492,1.06563,1.06805,0,0
EURUSD,D,20170208,000000,1.06805,1.07128,1.06407,1.06956,0,0
EURUSD,D,20170209,000000,1.06954,1.07095,1.06513,1.06543,0,0
EURUSD,D,20170210,000000,1.06542,1.06678,1.06079,1.06368,0,0
EURUSD,D,20170213,000000,1.06315,1.06579,1.05919,1.05964,0,0
EURUSD,D,20170214,000000,1.05961,1.06333,1.05612,1.05778,0,0
EURUSD,D,20170215,000000,1.05778,1.06087,1.05218,1.05927,0,0
EURUSD,D,20170216,000000,1.05923,1.06792,1.05923,1.06686,0,0
EURUSD,D,20170217,000000,1.06691,1.06763,1.06056,1.06084,0,0
EURUSD,D,20170220,000000,1.06206,1.0633,1.06035,1.0614,0,0
EURUSD,D,20170221,000000,1.0614,1.06147,1.05262,1.05354,0,0
EURUSD,D,20170222,000000,1.05357,1.05739,1.04938,1.05565,0,0
EURUSD,D,20170223,000000,1.05556,1.05951,1.05378,1.05785,0,0
EURUSD,D,20170224,000000,1.05784,1.06178,1.05574,1.05623,0,0
EURUSD,D,20170227,000000,1.05606,1.06298,1.0552,1.05871,0,0
EURUSD,D,20170228,000000,1.0587,1.063,1.05705,1.05733,0,0
EURUSD,D,20170301,000000,1.05732,1.05887,1.05146,1.05513,0,0
EURUSD,D,20170302,000000,1.05506,1.05506,1.04951,1.05067,0,0
EURUSD,D,20170303,000000,1.05069,1.06189,1.05024,1.06188,0,0
EURUSD,D,20170306,000000,1.06107,1.06398,1.05749,1.05818,0,0
EURUSD,D,20170307,000000,1.05818,1.06025,1.05585,1.0566,0,0
EURUSD,D,20170308,000000,1.05659,1.05742,1.0535,1.05413,0,0
EURUSD,D,20170309,000000,1.05409,1.0615,1.05252,1.05773,0,0
EURUSD,D,20170310,000000,1.05757,1.06991,1.05725,1.06858,0,0
EURUSD,D,20170313,000000,1.06796,1.07143,1.0652,1.06523,0,0
EURUSD,D,20170314,000000,1.06522,1.06626,1.06008,1.06089,0,0
EURUSD,D,20170315,000000,1.06093,1.07399,1.06078,1.07302,0,0
EURUSD,D,20170316,000000,1.07309,1.07745,1.07062,1.07716,0,0
EURUSD,D,20170317,000000,1.07716,1.07824,1.07277,1.07379,0,0
EURUSD,D,20170320,000000,1.0742,1.07769,1.07253,1.07339,0,0
EURUSD,D,20170321,000000,1.07339,1.08193,1.07201,1.08129,0,0
EURUSD,D,20170322,000000,1.08125,1.08243,1.07761,1.07937,0,0
EURUSD,D,20170323,000000,1.07941,1.08048,1.07686,1.07824,0,0
EURUSD,D,20170324,000000,1.07824,1.08179,1.07606,1.07983,0,0
EURUSD,D,20170327,000000,1.08336,1.09054,1.08303,1.08636,0,0
EURUSD,D,20170328,000000,1.08635,1.08727,1.07992,1.0813,0,0
EURUSD,D,20170329,000000,1.08131,1.08265,1.07404,1.07675,0,0
EURUSD,D,20170330,000000,1.07675,1.07687,1.06722,1.06829,0,0
EURUSD,D,20170331,000000,1.06816,1.07018,1.06647,1.06679,0,0
EURUSD,D,20170403,000000,1.06605,1.06811,1.06427,1.06687,0,0
EURUSD,D,20170404,000000,1.06681,1.06821,1.0636,1.0679,0,0
EURUSD,D,20170405,000000,1.0679,1.06891,1.06356,1.06667,0,0
EURUSD,D,20170406,000000,1.0667,1.06841,1.06293,1.06426,0,0
EURUSD,D,20170407,000000,1.06426,1.06655,1.05809,1.05953,0,0
EURUSD,D,20170410,000000,1.05832,1.06065,1.05704,1.05958,0,0
EURUSD,D,20170411,000000,1.05942,1.06298,1.05789,1.06059,0,0
EURUSD,D,20170412,000000,1.06059,1.0675,1.05894,1.06663,0,0
EURUSD,D,20170413,000000,1.06683,1.0677,1.06101,1.06153,0,0
EURUSD,D,20170414,000000,1.06165,1.06297,1.06063,1.06123,0,0
EURUSD,D,20170417,000000,1.0609,1.06703,1.06032,1.06458,0,0
EURUSD,D,20170418,000000,1.06459,1.0736,1.06375,1.07303,0,0
EURUSD,D,20170419,000000,1.07306,1.07363,1.07,1.07108,0,0
EURUSD,D,20170420,000000,1.07097,1.07773,1.07097,1.07157,0,0
EURUSD,D,20170421,000000,1.07128,1.0738,1.06825,1.06991,0,0
EURUSD,D,20170424,000000,1.08977,1.08993,1.08212,1.08648,0,0
EURUSD,D,20170425,000000,1.08654,1.09499,1.08515,1.0928,0,0
EURUSD,D,20170426,000000,1.09281,1.09509,1.08567,1.09049,0,0
EURUSD,D,20170427,000000,1.09042,1.09329,1.0852,1.08739,0,0
EURUSD,D,20170428,000000,1.08734,1.09472,1.08573,1.08921,0,0
EURUSD,D,20170501,000000,1.08973,1.09239,1.08846,1.08982,0,0
EURUSD,D,20170502,000000,1.08991,1.09332,1.08886,1.09286,0,0
EURUSD,D,20170503,000000,1.09284,1.09369,1.0883,1.08843,0,0
EURUSD,D,20170504,000000,1.08845,1.09872,1.08757,1.09792,0,0
EURUSD,D,20170505,000000,1.09803,1.0999,1.09493,1.09961,0,0
EURUSD,D,20170508,000000,1.10133,1.1014,1.09167,1.0922,0,0
EURUSD,D,20170509,000000,1.09226,1.09335,1.08636,1.08755,0,0
EURUSD,D,20170510,000000,1.08782,1.08981,1.08535,1.08676,0,0
EURUSD,D,20170511,000000,1.08675,1.08931,1.08395,1.08622,0,0
EURUSD,D,20170512,000000,1.08618,1.0934,1.08561,1.09295,0,0
EURUSD,D,20170515,000000,1.09329,1.09893,1.09228,1.09769,0,0
EURUSD,D,20170516,000000,1.09781,1.10973,1.09771,1.1081,0,0
EURUSD,D,20170517,000000,1.10812,1.11705,1.10812,1.11633,0,0
EURUSD,D,20170518,000000,1.11652,1.1172,1.10764,1.11001,0,0
EURUSD,D,20170519,000000,1.11013,1.12118,1.10988,1.12039,0,0
EURUSD,D,20170522,000000,1.12015,1.12635,1.11617,1.12368,0,0
EURUSD,D,20170523,000000,1.12369,1.12676,1.11754,1.11848,0,0
EURUSD,D,20170524,000000,1.11848,1.12201,1.1169,1.12137,0,0
EURUSD,D,20170525,000000,1.12137,1.12505,1.11941,1.12099,0,0
EURUSD,D,20170526,000000,1.12093,1.12335,1.11614,1.11717,0,0
EURUSD,D,20170529,000000,1.11762,1.11898,1.11517,1.11521,0,0
EURUSD,D,20170530,000000,1.11523,1.12046,1.11101,1.11822,0,0
EURUSD,D,20170531,000000,1.118,1.12522,1.11649,1.12436,0,0
EURUSD,D,20170601,000000,1.1243,1.12566,1.12024,1.12142,0,0
EURUSD,D,20170602,000000,1.12144,1.1285,1.12053,1.12818,0,0
EURUSD,D,20170605,000000,1.12798,1.12831,1.12349,1.12547,0,0
EURUSD,D,20170606,000000,1.12547,1.12834,1.12405,1.12781,0,0
EURUSD,D,20170607,000000,1.1278,1.1282,1.12045,1.1259,0,0
EURUSD,D,20170608,000000,1.1259,1.12691,1.11961,1.12028,0,0
EURUSD,D,20170609,000000,1.12023,1.12159,1.11665,1.11959,0,0
EURUSD,D,20170612,000000,1.12054,1.12321,1.1192,1.12056,0,0
EURUSD,D,20170613,000000,1.12053,1.12245,1.11855,1.12089,0,0
EURUSD,D,20170614,000000,1.12087,1.12952,1.11943,1.12173,0,0
EURUSD,D,20170615,000000,1.12172,1.12286,1.11326,1.11474,0,0
EURUSD,D,20170616,000000,1.11475,1.12017,1.11386,1.12014,0,0
EURUSD,D,20170619,000000,1.12007,1.12127,1.11433,1.11507,0,0
EURUSD,D,20170620,000000,1.11503,1.11649,1.1119,1.11342,0,0
EURUSD,D,20170621,000000,1.11345,1.1169,1.11276,1.1168,0,0
EURUSD,D,20170622,000000,1.11681,1.1178,1.11395,1.11519,0,0
EURUSD,D,20170623,000000,1.11518,1.12089,1.11454,1.11967,0,0
EURUSD,D,20170626,000000,1.11939,1.12197,1.11722,1.11834,0,0
EURUSD,D,20170627,000000,1.11833,1.13493,1.11792,1.13358,0,0
EURUSD,D,20170628,000000,1.13358,1.13894,1.12921,1.13766,0,0
EURUSD,D,20170629,000000,1.13764,1.14452,1.13748,1.14404,0,0
EURUSD,D,20170630,000000,1.14412,1.14453,1.13924,1.14206,0,0
EURUSD,D,20170703,000000,1.14219,1.14271,1.13553,1.13641,0,0
EURUSD,D,20170704,000000,1.13641,1.13769,1.13371,1.13473,0,0
EURUSD,D,20170705,000000,1.13471,1.13683,1.13133,1.13509,0,0
EURUSD,D,20170706,000000,1.13508,1.14251,1.133,1.14223,0,0
EURUSD,D,20170707,000000,1.14213,1.14395,1.138,1.14038,0,0
EURUSD,D,20170710,000000,1.13994,1.14179,1.13819,1.13976,0,0
EURUSD,D,20170711,000000,1.13975,1.14797,1.1383,1.14645,0,0
EURUSD,D,20170712,000000,1.14645,1.14894,1.1392,1.14128,0,0
EURUSD,D,20170713,000000,1.14126,1.1456,1.13707,1.14006,0,0
EURUSD,D,20170714,000000,1.14006,1.14711,1.13917,1.14702,0,0
EURUSD,D,20170717,000000,1.14711,1.1487,1.14349,1.14785,0,0
EURUSD,D,20170718,000000,1.14785,1.1583,1.14717,1.1554,0,0
EURUSD,D,20170719,000000,1.15541,1.15555,1.15102,1.15178,0,0
EURUSD,D,20170720,000000,1.15179,1.16545,1.14794,1.16328,0,0
EURUSD,D,20170721,000000,1.16327,1.16828,1.16195,1.16681,0,0
EURUSD,D,20170724,000000,1.16671,1.1684,1.16277,1.1637,0,0
EURUSD,D,20170725,000000,1.16371,1.17121,1.1631,1.16479,0,0
EURUSD,D,20170726,000000,1.16479,1.17474,1.16135,1.17468,0,0
EURUSD,D,20170727,000000,1.17468,1.17766,1.16503,1.16753,0,0
EURUSD,D,20170728,000000,1.16753,1.17641,1.16717,1.17589,0,0
EURUSD,D,20170731,000000,1.17546,1.18458,1.17235,1.1836,0,0
EURUSD,D,20170801,000000,1.1836,1.18385,1.17879,1.18059,0,0
EURUSD,D,20170802,000000,1.18059,1.19101,1.17939,1.18553,0,0
EURUSD,D,20170803,000000,1.1855,1.18928,1.18307,1.18707,0,0
EURUSD,D,20170804,000000,1.18709,1.18891,1.17313,1.17797,0,0
EURUSD,D,20170807,000000,1.17764,1.18133,1.17743,1.17955,0,0
EURUSD,D,20170808,000000,1.17954,1.1824,1.17168,1.17492,0,0
EURUSD,D,20170809,000000,1.17498,1.17639,1.16891,1.17598,0,0
EURUSD,D,20170810,000000,1.17598,1.17847,1.17047,1.17718,0,0
EURUSD,D,20170811,000000,1.17719,1.18449,1.17489,1.18249,0,0
EURUSD,D,20170814,000000,1.18239,1.18383,1.17702,1.17764,0,0
EURUSD,D,20170815,000000,1.17763,1.17925,1.16874,1.17351,0,0
EURUSD,D,20170816,000000,1.17356,1.17787,1.16827,1.17717,0,0
EURUSD,D,20170817,000000,1.17718,1.179,1.16629,1.17259,0,0
EURUSD,D,20170818,000000,1.17261,1.17741,1.17087,1.17637,0,0
EURUSD,D,20170821,000000,1.17583,1.18278,1.17319,1.18135,0,0
EURUSD,D,20170822,000000,1.1814,1.18242,1.17453,1.17652,0,0
EURUSD,D,20170823,000000,1.17653,1.18233,1.17407,1.18096,0,0
EURUSD,D,20170824,000000,1.18095,1.18177,1.17843,1.18001,0,0
EURUSD,D,20170825,000000,1.18002,1.1941,1.17738,1.1924,0,0
EURUSD,D,20170828,000000,1.19447,1.1984,1.19173,1.19779,0,0
EURUSD,D,20170829,000000,1.1978,1.207,1.19469,1.19683,0,0
EURUSD,D,20170830,000000,1.19682,1.19845,1.1881,1.1894,0,0
EURUSD,D,20170831,000000,1.18935,1.19215,1.18233,1.19215,0,0
EURUSD,D,20170901,000000,1.19214,1.19798,1.18506,1.18645,0,0
EURUSD,D,20170904,000000,1.18788,1.19219,1.18746,1.18972,0,0
EURUSD,D,20170905,000000,1.18975,1.19403,1.18691,1.19135,0,0
EURUSD,D,20170906,000000,1.19137,1.19501,1.19029,1.19218,0,0
EURUSD,D,20170907,000000,1.19217,1.20592,1.19145,1.20192,0,0
EURUSD,D,20170908,000000,1.20191,1.20924,1.20158,1.20283,0,0
EURUSD,D,20170911,000000,1.20233,1.20295,1.1948,1.19552,0,0
EURUSD,D,20170912,000000,1.19554,1.19782,1.19266,1.19654,0,0
EURUSD,D,20170913,000000,1.19654,1.19939,1.18732,1.18889,0,0
EURUSD,D,20170914,000000,1.1888,1.19222,1.18407,1.19144,0,0
EURUSD,D,20170915,000000,1.19144,1.19867,1.19014,1.19451,0,0
EURUSD,D,20170918,000000,1.19352,1.19693,1.19153,1.19518,0,0
EURUSD,D,20170919,000000,1.19519,1.20058,1.19519,1.19952,0,0
EURUSD,D,20170920,000000,1.19957,1.20203,1.18618,1.18923,0,0
EURUSD,D,20170921,000000,1.18945,1.19537,1.1866,1.19403,0,0
EURUSD,D,20170922,000000,1.19402,1.20038,1.19372,1.19428,0,0
EURUSD,D,20170925,000000,1.19157,1.19366,1.1833,1.18466,0,0
EURUSD,D,20170926,000000,1.18466,1.18616,1.17586,1.17912,0,0
EURUSD,D,20170927,000000,1.17913,1.17949,1.17172,1.17443,0,0
EURUSD,D,20170928,000000,1.17441,1.1803,1.17214,1.17837,0,0
EURUSD,D,20170929,000000,1.17834,1.18325,1.17728,1.182,0,0
EURUSD,D,20171002,000000,1.18069,1.18152,1.17306,1.17339,0,0
EURUSD,D,20171003,000000,1.1734,1.17731,1.16966,1.17372,0,0
EURUSD,D,20171004,000000,1.1737,1.17878,1.1737,1.1757,0,0
EURUSD,D,20171005,000000,1.1757,1.17789,1.16992,1.17118,0,0
EURUSD,D,20171006,000000,1.17117,1.17388,1.16698,1.17346,0,0
EURUSD,D,20171009,000000,1.17375,1.17559,1.17196,1.17412,0,0
EURUSD,D,20171010,000000,1.17413,1.18255,1.17395,1.18083,0,0
EURUSD,D,20171011,000000,1.18086,1.18692,1.17955,1.18607,0,0
EURUSD,D,20171012,000000,1.18604,1.18797,1.18277,1.18317,0,0
EURUSD,D,20171013,000000,1.18321,1.18747,1.18056,1.18193,0,0
EURUSD,D,20171016,000000,1.18112,1.18193,1.17807,1.17977,0,0
EURUSD,D,20171017,000000,1.17972,1.17974,1.17361,1.17658,0,0
EURUSD,D,20171018,000000,1.17659,1.18055,1.17307,1.17921,0,0
EURUSD,D,20171019,000000,1.17926,1.18579,1.17686,1.18465,0,0
EURUSD,D,20171020,000000,1.18466,1.18581,1.1763,1.17679,0,0
EURUSD,D,20171023,000000,1.17721,1.17775,1.17259,1.17493,0,0
EURUSD,D,20171024,000000,1.17493,1.17923,1.1743,1.17636,0,0
EURUSD,D,20171025,000000,1.17637,1.18178,1.17532,1.18159,0,0
EURUSD,D,20171026,000000,1.18159,1.18367,1.16409,1.16543,0,0
EURUSD,D,20171027,000000,1.1654,1.16553,1.15747,1.15982,0,0
EURUSD,D,20171030,000000,1.1595,1.16579,1.1595,1.16434,0,0
EURUSD,D,20171031,000000,1.16434,1.1661,1.16253,1.16498,0,0
EURUSD,D,20171101,000000,1.16497,1.16571,1.16065,1.16189,0,0
EURUSD,D,20171102,000000,1.16186,1.16874,1.16177,1.16573,0,0
EURUSD,D,20171103,000000,1.16575,1.16902,1.15992,1.16081,0,0
EURUSD,D,20171106,000000,1.16138,1.16241,1.15803,1.16101,0,0
EURUSD,D,20171107,000000,1.16101,1.16155,1.15546,1.15934,0,0
EURUSD,D,20171108,000000,1.15934,1.16109,1.15801,1.15935,0,0
EURUSD,D,20171109,000000,1.15934,1.16545,1.15861,1.16435,0,0
EURUSD,D,20171110,000000,1.16438,1.16779,1.16231,1.16659,0,0
EURUSD,D,20171113,000000,1.16582,1.1675,1.16375,1.16648,0,0
EURUSD,D,20171114,000000,1.16647,1.18047,1.16616,1.17982,0,0
EURUSD,D,20171115,000000,1.17983,1.18598,1.17689,1.17711,0,0
EURUSD,D,20171116,000000,1.177,1.18008,1.17592,1.17712,0,0
EURUSD,D,20171117,000000,1.17713,1.18218,1.17658,1.17928,0,0
EURUSD,D,20171120,000000,1.17666,1.18085,1.17225,1.17342,0,0
EURUSD,D,20171121,000000,1.17342,1.17579,1.17135,1.17338,0,0
EURUSD,D,20171122,000000,1.17339,1.18271,1.17336,1.18175,0,0
EURUSD,D,20171123,000000,1.18176,1.1856,1.18133,1.18513,0,0
EURUSD,D,20171124,000000,1.18506,1.19445,1.18369,1.19306,0,0
EURUSD,D,20171127,000000,1.19355,1.19612,1.18912,1.18998,0,0
EURUSD,D,20171128,000000,1.18997,1.19201,1.18271,1.18469,0,0
EURUSD,D,20171129,000000,1.18467,1.18829,1.18175,1.18497,0,0
EURUSD,D,20171130,000000,1.18496,1.19317,1.18094,1.18899,0,0
EURUSD,D,20171201,000000,1.18898,1.19405,1.1851,1.18938,0,0
EURUSD,D,20171204,000000,1.18694,1.18787,1.18294,1.18682,0,0
EURUSD,D,20171205,000000,1.18683,1.18768,1.18009,1.1829,0,0
EURUSD,D,20171206,000000,1.18289,1.1848,1.17808,1.1803,0,0
EURUSD,D,20171207,000000,1.18032,1.18142,1.17721,1.17758,0,0
EURUSD,D,20171208,000000,1.17758,1.17767,1.17306,1.17647,0,0
EURUSD,D,20171211,000000,1.17699,1.18119,1.17644,1.17733,0,0
EURUSD,D,20171212,000000,1.17732,1.17928,1.17177,1.1737,0,0
EURUSD,D,20171213,000000,1.17369,1.18317,1.17296,1.1826,0,0
EURUSD,D,20171214,000000,1.18259,1.18626,1.17649,1.17655,0,0
EURUSD,D,20171215,000000,1.17691,1.18124,1.17506,1.17539,0,0
EURUSD,D,20171218,000000,1.17468,1.18341,1.17408,1.1783,0,0
EURUSD,D,20171219,000000,1.17829,1.18489,1.17766,1.18419,0,0
EURUSD,D,20171220,000000,1.18419,1.19017,1.1829,1.18725,0,0
EURUSD,D,20171221,000000,1.18726,1.18895,1.18497,1.18662,0,0
EURUSD,D,20171222,000000,1.18664,1.18688,1.18172,1.18571,0,0
EURUSD,D,20171226,000000,1.18715,1.18787,1.18467,1.18605,0,0
EURUSD,D,20171227,000000,1.18605,1.19103,1.18551,1.18992,0,0
EURUSD,D,20171228,000000,1.18992,1.19591,1.1897,1.19385,0,0
EURUSD,D,20171229,000000,1.19384,1.20255,1.19371,1.20007,0,0
EURUSD,D,20180102,000000,1.2014,1.20811,1.20038,1.20575,0,0
EURUSD,D,20180103,000000,1.20576,1.20663,1.20017,1.20106,0,0
EURUSD,D,20180104,000000,1.20107,1.20888,1.20046,1.20719,0,0
EURUSD,D,20180105,000000,1.20721,1.20826,1.20208,1.2042,0,0
EURUSD,D,20180108,000000,1.20323,1.20521,1.19561,1.19684,0,0
EURUSD,D,20180109,000000,1.19684,1.19756,1.1916,1.19359,0,0
EURUSD,D,20180110,000000,1.1936,1.20179,1.19233,1.19496,0,0
EURUSD,D,20180111,000000,1.19495,1.20591,1.19299,1.20386,0,0
